Year,Year-Month,Year-Quarter,State/Region,Township,Township pcode,Channel,Indicator Name,Total,Program
2022,2022-01,2022-Q1,Magway,Magway,MMR009001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Magway,Magway,MMR009001,SQH,Total Tested,11,Malaria
2022,2022-01,2022-Q1,Magway,Minbu,MMR009007,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Magway,Minbu,MMR009007,SQH,Total Tested,8,Malaria
2022,2022-01,2022-Q1,Magway,Mindon,MMR009014,SQH,Total Tested,15,Malaria
2022,2022-01,2022-Q1,Magway,Natmauk,MMR009006,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Magway,Natmauk,MMR009006,SQH,Total Tested,15,Malaria
2022,2022-01,2022-Q1,Magway,Ngape,MMR009009,SQH,Total Tested,4,Malaria
2022,2022-01,2022-Q1,Magway,Pakokku,MMR009018,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Magway,Pwintbyu,MMR009008,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Magway,Pwintbyu,MMR009008,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Magway,Pwintbyu,MMR009008,SQH,Total Tested,5,Malaria
2022,2022-01,2022-Q1,Magway,Salin,MMR009010,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Magway,Taungdwingyi,MMR009004,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Magway,Taungdwingyi,MMR009004,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Magway,Yenangyaung,MMR009002,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Magway,Yenangyaung,MMR009002,SQH,Total Tested,7,Malaria
2022,2022-01,2022-Q1,Magway,Yesagyo,MMR009019,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Amarapura,MMR010006,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Amarapura,MMR010006,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Amarapura,MMR010006,SQH,Total Tested,26,Malaria
2022,2022-01,2022-Q1,Mandalay,Aungmyaythazan,MMR010001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Aungmyaythazan,MMR010001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Chanayethazan,MMR010002,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Chanayethazan,MMR010002,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Chanayethazan,MMR010002,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Mandalay,Chanayethazan,MMR010002,SQH,Total Tested,2,Malaria
2022,2022-01,2022-Q1,Mandalay,Chanmyathazi,MMR010004,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Chanmyathazi,MMR010004,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Chanmyathazi,MMR010004,SQH,Total Tested,13,Malaria
2022,2022-01,2022-Q1,Mandalay,Chanmyathazi,MMR010004,SQH,Total Tested,6,Malaria
2022,2022-01,2022-Q1,Mandalay,Kyaukpadaung,MMR010020,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Kyaukse,MMR010013,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Kyaukse,MMR010013,SQH,Total Tested,29,Malaria
2022,2022-01,2022-Q1,Mandalay,Madaya,MMR010009,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Madaya,MMR010009,SQH,Total Tested,69,Malaria
2022,2022-01,2022-Q1,Mandalay,Madaya,MMR010009,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Mandalay,Mahaaungmyay,MMR010003,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Mahaaungmyay,MMR010003,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Mahaaungmyay,MMR010003,SQH,Total Tested,43,Malaria
2022,2022-01,2022-Q1,Mandalay,Mahaaungmyay,MMR010003,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Mandalay,Mahlaing,MMR010029,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Mahlaing,MMR010029,SQH,Total Tested,4,Malaria
2022,2022-01,2022-Q1,Mandalay,Meiktila,MMR010028,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Meiktila,MMR010028,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Meiktila,MMR010028,SQH,Total Tested,31,Malaria
2022,2022-01,2022-Q1,Mandalay,Mogoke,MMR010011,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Mogoke,MMR010011,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Mogoke,MMR010011,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Mogoke,MMR010011,SQH,Total Tested,38,Malaria
2022,2022-01,2022-Q1,Mandalay,Myingyan,MMR010017,SQH,Total Tested,67,Malaria
2022,2022-01,2022-Q1,Mandalay,Myittha,MMR010015,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Myittha,MMR010015,SQH,Total Tested,17,Malaria
2022,2022-01,2022-Q1,Mandalay,Natogyi,MMR010019,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Natogyi,MMR010019,SQH,Total Tested,25,Malaria
2022,2022-01,2022-Q1,Mandalay,Ngazun,MMR010021,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Nyaung-U,MMR010022,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Nyaung-U,MMR010022,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Patheingyi,MMR010007,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Patheingyi,MMR010007,SQH,Total Tested,68,Malaria
2022,2022-01,2022-Q1,Mandalay,Patheingyi,MMR010007,SQH,Total Tested,20,Malaria
2022,2022-01,2022-Q1,Mandalay,Pyawbwe,MMR010024,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Pyawbwe,MMR010024,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Mandalay,Pyigyitagon,MMR010005,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Pyigyitagon,MMR010005,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Pyigyitagon,MMR010005,SQH,Total Tested,14,Malaria
2022,2022-01,2022-Q1,Mandalay,Pyigyitagon,MMR010005,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Mandalay,Pyinoolwin,MMR010008,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Pyinoolwin,MMR010008,SQH,Total Tested,2,Malaria
2022,2022-01,2022-Q1,Mandalay,Singu,MMR010010,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Singu,MMR010010,SQH,Total Tested,42,Malaria
2022,2022-01,2022-Q1,Mandalay,Singu,MMR010010,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Mandalay,Sintgaing,MMR010014,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Sintgaing,MMR010014,SQH,Total Tested,5,Malaria
2022,2022-01,2022-Q1,Mandalay,Tada-U,MMR010016,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Thabeikkyin,MMR010012,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Thabeikkyin,MMR010012,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Thabeikkyin,MMR010012,SQH,Total Tested,11,Malaria
2022,2022-01,2022-Q1,Mandalay,Thazi,MMR010030,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Thazi,MMR010030,SQH,Total Tested,25,Malaria
2022,2022-01,2022-Q1,Mandalay,Wundwin,MMR010031,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mandalay,Wundwin,MMR010031,SQH,Total Tested,40,Malaria
2022,2022-01,2022-Q1,Mandalay,Wundwin,MMR010031,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Mon,Chaungzon,MMR011003,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mon,Kyaikmaraw,MMR011002,SQH,Total Tested,5,Malaria
2022,2022-01,2022-Q1,Mon,Mawlamyine,MMR011001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mon,Mawlamyine,MMR011001,SQH,Total Tested,114,Malaria
2022,2022-01,2022-Q1,Mon,Mawlamyine,MMR011001,SQH,Total Tested,3,Malaria
2022,2022-01,2022-Q1,Mon,Mudon,MMR011005,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mon,Mudon,MMR011005,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mon,Mudon,MMR011005,SQH,Total Tested,32,Malaria
2022,2022-01,2022-Q1,Mon,Paung,MMR011008,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mon,Paung,MMR011008,SQH,Total Tested,20,Malaria
2022,2022-01,2022-Q1,Mon,Thanbyuzayat,MMR011004,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Mon,Thaton,MMR011007,SQH,Total Tested,27,Malaria
2022,2022-01,2022-Q1,Mon,Ye,MMR011006,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Nay Pyi Taw,Lewe,MMR018007,SQH,Total Tested,18,Malaria
2022,2022-01,2022-Q1,Nay Pyi Taw,Pyinmana,MMR018006,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Nay Pyi Taw,Pyinmana,MMR018006,SQH,Total Tested,24,Malaria
2022,2022-01,2022-Q1,Nay Pyi Taw,Tatkon,MMR018003,SQH,Total Tested,30,Malaria
2022,2022-01,2022-Q1,Nay Pyi Taw,Zay Yar Thi Ri,MMR018001,SQH,Total Tested,6,Malaria
2022,2022-01,2022-Q1,Sagaing,Homalin,MMR005034,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Kale,MMR005027,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Kale,MMR005027,SQH,Total Tested,17,Malaria
2022,2022-01,2022-Q1,Sagaing,Kanbalu,MMR005007,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Kanbalu,MMR005007,SQH,Total Tested,69,Malaria
2022,2022-01,2022-Q1,Sagaing,Katha,MMR005020,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Katha,MMR005020,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Katha,MMR005020,SQH,Total Tested,30,Malaria
2022,2022-01,2022-Q1,Sagaing,Kawlin,MMR005024,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Kawlin,MMR005024,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Kawlin,MMR005024,SQH,Total Tested,2,Malaria
2022,2022-01,2022-Q1,Sagaing,Monywa,MMR005012,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Monywa,MMR005012,SQH,Total Tested,18,Malaria
2022,2022-01,2022-Q1,Sagaing,Monywa,MMR005012,SQH,Total Tested,10,Malaria
2022,2022-01,2022-Q1,Sagaing,Pale,MMR005019,SQH,Total Tested,21,Malaria
2022,2022-01,2022-Q1,Sagaing,Sagaing,MMR005001,SQH,Total Tested,31,Malaria
2022,2022-01,2022-Q1,Sagaing,Shwebo,MMR005004,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Shwebo,MMR005004,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Shwebo,MMR005004,SQH,Total Tested,64,Malaria
2022,2022-01,2022-Q1,Sagaing,Tamu,MMR005030,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Sagaing,Tamu,MMR005030,SQH,Total Tested,18,Malaria
2022,2022-01,2022-Q1,Sagaing,Tigyaing,MMR005022,SQH,Total Tested,30,Malaria
2022,2022-01,2022-Q1,Sagaing,Wetlet,MMR005006,SQH,Total Tested,10,Malaria
2022,2022-01,2022-Q1,Sagaing,Wetlet,MMR005006,SQH,Total Tested,6,Malaria
2022,2022-01,2022-Q1,Sagaing,Wuntho,MMR005025,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (East),Kengtung,MMR016001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (East),Kengtung,MMR016001,SQH,Total Tested,15,Malaria
2022,2022-01,2022-Q1,Shan (East),Tachileik,MMR016009,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (North),Hsipaw,MMR015014,SQH,Total Tested,42,Malaria
2022,2022-01,2022-Q1,Shan (North),Kutkai,MMR015011,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (North),Kyaukme,MMR015012,SQH,Total Tested,30,Malaria
2022,2022-01,2022-Q1,Shan (North),Kyaukme,MMR015012,SQH,Total Tested,13,Malaria
2022,2022-01,2022-Q1,Shan (North),Lashio,MMR015001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (North),Lashio,MMR015001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (North),Lashio,MMR015001,SQH,Total Tested,127,Malaria
2022,2022-01,2022-Q1,Shan (North),Muse,MMR015009,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (North),Muse,MMR015009,SQH,Total Tested,20,Malaria
2022,2022-01,2022-Q1,Shan (North),Nawnghkio,MMR015013,SQH,Total Tested,49,Malaria
2022,2022-01,2022-Q1,Shan (North),Tangyan,MMR015004,SQH,Total Tested,2,Malaria
2022,2022-01,2022-Q1,Shan (South),Hopong,MMR014003,SQH,Total Tested,6,Malaria
2022,2022-01,2022-Q1,Shan (South),Hsihseng,MMR014004,SQH,Total Tested,3,Malaria
2022,2022-01,2022-Q1,Shan (South),Kalaw,MMR014005,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (South),Kalaw,MMR014005,SQH,Total Tested,2,Malaria
2022,2022-01,2022-Q1,Shan (South),Loilen,MMR014011,SQH,Total Tested,20,Malaria
2022,2022-01,2022-Q1,Shan (South),Nansang,MMR014013,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (South),Pindaya,MMR014006,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (South),Taunggyi,MMR014001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (South),Taunggyi,MMR014001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Shan (South),Taunggyi,MMR014001,SQH,Total Tested,6,Malaria
2022,2022-01,2022-Q1,Tanintharyi,Dawei,MMR006001,SQH,Total Tested,11,Malaria
2022,2022-01,2022-Q1,Tanintharyi,Kawthoung,MMR006009,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Tanintharyi,Kawthoung,MMR006009,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Tanintharyi,Myeik,MMR006005,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Tanintharyi,Myeik,MMR006005,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Tanintharyi,Myeik,MMR006005,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Tanintharyi,Myeik,MMR006005,SQH,Total Tested,142,Malaria
2022,2022-01,2022-Q1,Tanintharyi,Myeik,MMR006005,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Tanintharyi,Palaw,MMR006007,SQH,Total Tested,2,Malaria
2022,2022-01,2022-Q1,Yangon,Dagon Myothit (North),MMR013019,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Dagon Myothit (North),MMR013019,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Dagon Myothit (North),MMR013019,SQH,Total Tested,7,Malaria
2022,2022-01,2022-Q1,Yangon,Dagon Myothit (Seikkan),MMR013021,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Dagon Myothit (Seikkan),MMR013021,SQH,Total Tested,10,Malaria
2022,2022-01,2022-Q1,Yangon,Dagon Myothit (South),MMR013018,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Dagon Myothit (South),MMR013018,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Dagon Myothit (South),MMR013018,SQH,Total Tested,12,Malaria
2022,2022-01,2022-Q1,Yangon,Dagon Myothit (South),MMR013018,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Yangon,Hlaingtharya,MMR013008,SQH,Total Tested,12,Malaria
2022,2022-01,2022-Q1,Yangon,Hlegu,MMR013004,SQH,Total Tested,19,Malaria
2022,2022-01,2022-Q1,Yangon,Insein,MMR013001,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Insein,MMR013001,SQH,Total Tested,12,Malaria
2022,2022-01,2022-Q1,Yangon,Mingaladon,MMR013002,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Mingaladon,MMR013002,SQH,Total Tested,20,Malaria
2022,2022-01,2022-Q1,Yangon,North Okkalapa,MMR013012,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,North Okkalapa,MMR013012,SQH,Total Tested,89,Malaria
2022,2022-01,2022-Q1,Yangon,Shwepyithar,MMR013007,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Shwepyithar,MMR013007,SQH,Total Tested,13,Malaria
2022,2022-01,2022-Q1,Yangon,South Okkalapa,MMR013011,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,South Okkalapa,MMR013011,SQH,Total Tested,34,Malaria
2022,2022-01,2022-Q1,Yangon,South Okkalapa,MMR013011,SQH,Total Tested,1,Malaria
2022,2022-01,2022-Q1,Yangon,Taikkyi,MMR013005,SQH,Total Tested,14,Malaria
2022,2022-01,2022-Q1,Yangon,Thanlyin,MMR013023,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Thanlyin,MMR013023,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Thanlyin,MMR013023,SQH,Total Tested,40,Malaria
2022,2022-01,2022-Q1,Yangon,Thingangyun,MMR013009,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Thingangyun,MMR013009,SQH,Total Tested,0,Malaria
2022,2022-01,2022-Q1,Yangon,Thingangyun,MMR013009,SQH,Total Tested,8,Malaria
2022,2022-01,2022-Q1,Yangon,Thingangyun,MMR013009,SQH,Total Tested,1,Malaria
2022,2022-02,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Total Tested,78,Malaria
2022,2022-02,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Total Tested,332,Malaria
2022,2022-02,2022-Q1,Kachin,Bhamo,MMR001010,ICMV,Total Tested,4,Malaria
2022,2022-02,2022-Q1,Kachin,Myitkyina,MMR001001,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Kachin,Myitkyina,MMR001001,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Kachin,Myitkyina,MMR001001,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Kachin,Myitkyina,MMR001001,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Kachin,Myitkyina,MMR001001,ICMV,Total Tested,15,Malaria
2022,2022-02,2022-Q1,Kachin,Myitkyina,MMR001001,ICMV,Total Tested,221,Malaria
2022,2022-02,2022-Q1,Kachin,Myitkyina,MMR001001,ICMV,Total Tested,1,Malaria
2022,2022-02,2022-Q1,Kachin,Myitkyina,MMR001001,ICMV,Total Tested,15,Malaria
2022,2022-02,2022-Q1,Sagaing,Banmauk,MMR005023,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Banmauk,MMR005023,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Banmauk,MMR005023,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Banmauk,MMR005023,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Banmauk,MMR005023,ICMV,Total Tested,740,Malaria
2022,2022-02,2022-Q1,Sagaing,Banmauk,MMR005023,ICMV,Total Tested,12,Malaria
2022,2022-02,2022-Q1,Sagaing,Banmauk,MMR005023,ICMV,Total Tested,132,Malaria
2022,2022-02,2022-Q1,Sagaing,Indaw,MMR005021,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Indaw,MMR005021,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Indaw,MMR005021,ICMV,Total Tested,729,Malaria
2022,2022-02,2022-Q1,Sagaing,Indaw,MMR005021,ICMV,Total Tested,26,Malaria
2022,2022-02,2022-Q1,Sagaing,Katha,MMR005020,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Katha,MMR005020,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Katha,MMR005020,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Katha,MMR005020,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Katha,MMR005020,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Katha,MMR005020,ICMV,Total Tested,20,Malaria
2022,2022-02,2022-Q1,Sagaing,Katha,MMR005020,ICMV,Total Tested,1,Malaria
2022,2022-02,2022-Q1,Sagaing,Katha,MMR005020,ICMV,Total Tested,892,Malaria
2022,2022-02,2022-Q1,Sagaing,Katha,MMR005020,ICMV,Total Tested,48,Malaria
2022,2022-02,2022-Q1,Sagaing,Kyunhla,MMR005008,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Kyunhla,MMR005008,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Kyunhla,MMR005008,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Kyunhla,MMR005008,ICMV,Total Tested,933,Malaria
2022,2022-02,2022-Q1,Sagaing,Kyunhla,MMR005008,ICMV,Total Tested,1,Malaria
2022,2022-02,2022-Q1,Sagaing,Kyunhla,MMR005008,ICMV,Total Tested,2,Malaria
2022,2022-02,2022-Q1,Sagaing,Mingin,MMR005029,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Mingin,MMR005029,ICMV,Total Tested,391,Malaria
2022,2022-02,2022-Q1,Sagaing,Mingin,MMR005029,ICMV,Total Tested,11,Malaria
2022,2022-02,2022-Q1,Sagaing,Pinlebu,MMR005026,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Pinlebu,MMR005026,ICMV,Total Tested,11,Malaria
2022,2022-02,2022-Q1,Sagaing,Pinlebu,MMR005026,ICMV,Total Tested,18,Malaria
2022,2022-02,2022-Q1,Sagaing,Wuntho,MMR005025,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Wuntho,MMR005025,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Sagaing,Wuntho,MMR005025,ICMV,Total Tested,2,Malaria
2022,2022-02,2022-Q1,Sagaing,Wuntho,MMR005025,ICMV,Total Tested,499,Malaria
2022,2022-02,2022-Q1,Sagaing,Wuntho,MMR005025,ICMV,Total Tested,42,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,30,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,341,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,72,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,5,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Tested,1,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Dawei,MMR006001,ICMV,Total Tested,10,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Dawei,MMR006001,ICMV,Total Tested,95,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Dawei,MMR006001,ICMV,Total Tested,45,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,55,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,22,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,367,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,179,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,2,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Tested,1,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Myeik,MMR006005,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Myeik,MMR006005,ICMV,Total Tested,0,Malaria
2022,2022-02,2022-Q1,Tanintharyi,Myeik,MMR006005,ICMV,Total Tested,0,Malaria
